anchor_image,positive_image,negative_image,anchor_brand,negative_brand
resized_padded_new_newbalance_32.jpg,resized_padded_new_newbalance_123.jpg,resized_padded_puma_11.jpg,newbalance,puma
resized_padded_puma_495.jpg,resized_padded_puma_331.jpg,resized_padded_new_newbalance_188.jpg,puma,newbalance
resized_padded_vans_470.jpg,resized_all_vans_374.jpg,resized_padded_puma_164.jpg,vans,puma
resized_padded_new_newbalance_174.jpg,resized_padded_new_newbalance_143.jpg,resized_padded_puma_421.jpg,newbalance,puma
normalized_nike_390.jpg,normalized_nike_488.jpg,resized_padded_reebok_432.jpg,nike,reebok
resized_padded_reebok_348.jpg,resized_padded_reebok_389.jpg,resized_padded_new_newbalance_55.jpg,reebok,newbalance
resized_padded_reebok_45.jpg,resized_padded_reebok_67.jpg,resized_padded_puma_203.jpg,reebok,puma
resized_padded_puma_147.jpg,resized_padded_puma_257.jpg,normalized_nike_412.jpg,puma,nike
resized_padded_new_newbalance_226.jpg,resized_padded_new_newbalance_53.jpg,resized_padded_underarmour_134.jpg,newbalance,underarmour
resized_padded_puma_123.jpg,resized_padded_puma_397.jpg,normalized_nike_409.jpg,puma,nike
resized_padded_underarmour_78.jpg,resized_padded_underarmour_44.jpg,resized_padded_new_newbalance_142.jpg,underarmour,newbalance
resized_padded_underarmour_244.jpg,resized_padded_underarmour_272.jpg,resized_padded_reebok_166.jpg,underarmour,reebok
normalized_nike_284.jpg,normalized_nike_470.jpg,resized_padded_reebok_360.jpg,nike,reebok
resized_padded_underarmour_63.jpg,resized_padded_underarmour_209.jpg,resized_padded_reebok_231.jpg,underarmour,reebok
resized_padded_reebok_195.jpg,resized_padded_reebok_207.jpg,normalized_nike_418.jpg,reebok,nike
normalized_nike_177.jpg,normalized_nike_391.jpg,resized_padded_reebok_315.jpg,nike,reebok
resized_padded_underarmour_166.jpg,resized_padded_underarmour_175.jpg,resized_padded_new_newbalance_271.jpg,underarmour,newbalance
resized_all_vans_216.jpg,resized_all_vans_142.jpg,resized_padded_puma_610.jpg,vans,puma
resized_padded_underarmour_265.jpg,resized_padded_underarmour_205.jpg,resized_padded_new_newbalance_163.jpg,underarmour,newbalance
resized_all_vans_224.jpg,resized_all_vans_368.jpg,normalized_nike_423.jpg,vans,nike
resized_padded_new_newbalance_290.jpg,resized_padded_new_newbalance_16.jpg,resized_padded_reebok_192.jpg,newbalance,reebok
resized_padded_new_newbalance_49.jpg,resized_padded_new_newbalance_126.jpg,resized_padded_reebok_438.jpg,newbalance,reebok
resized_padded_puma_175.jpg,resized_padded_puma_579.jpg,resized_padded_underarmour_222.jpg,puma,underarmour
resized_padded_reebok_59.jpg,resized_padded_reebok_15.jpg,resized_padded_vans_522.jpg,reebok,vans
resized_padded_underarmour_191.jpg,resized_padded_underarmour_117.jpg,resized_padded_new_newbalance_105.jpg,underarmour,newbalance
resized_padded_reebok_403.jpg,resized_padded_reebok_318.jpg,resized_padded_new_newbalance_296.jpg,reebok,newbalance
normalized_nike_211.jpg,normalized_nike_112.jpg,resized_padded_new_newbalance_152.jpg,nike,newbalance
resized_padded_underarmour_184.jpg,resized_padded_underarmour_135.jpg,normalized_nike_210.jpg,underarmour,nike
resized_padded_new_newbalance_89.jpg,resized_padded_new_newbalance_41.jpg,resized_all_vans_321.jpg,newbalance,vans
resized_all_vans_212.jpg,resized_padded_vans_492.jpg,resized_padded_puma_22.jpg,vans,puma
resized_padded_puma_258.jpg,resized_padded_puma_255.jpg,normalized_nike_189.jpg,puma,nike
resized_padded_underarmour_94.jpg,resized_padded_underarmour_14.jpg,normalized_nike_40.jpg,underarmour,nike
normalized_nike_444.jpg,normalized_nike_268.jpg,resized_padded_underarmour_160.jpg,nike,underarmour
resized_padded_underarmour_211.jpg,resized_padded_underarmour_92.jpg,resized_padded_puma_395.jpg,underarmour,puma
resized_all_vans_275.jpg,resized_all_vans_348.jpg,resized_padded_puma_595.jpg,vans,puma
normalized_nike_193.jpg,normalized_nike_442.jpg,resized_padded_vans_536.jpg,nike,vans
normalized_nike_437.jpg,normalized_nike_159.jpg,resized_padded_new_newbalance_152.jpg,nike,newbalance
resized_padded_reebok_287.jpg,resized_padded_reebok_352.jpg,resized_padded_vans_95.jpg,reebok,vans
resized_all_vans_703.jpg,resized_all_vans_730.jpg,resized_padded_underarmour_237.jpg,vans,underarmour
resized_padded_new_newbalance_84.jpg,resized_padded_new_newbalance_224.jpg,resized_padded_reebok_20.jpg,newbalance,reebok
normalized_nike_442.jpg,normalized_nike_232.jpg,resized_padded_reebok_145.jpg,nike,reebok
resized_padded_puma_247.jpg,resized_padded_puma_601.jpg,resized_padded_underarmour_294.jpg,puma,underarmour
resized_all_vans_102.jpg,resized_padded_vans_153.jpg,resized_padded_underarmour_226.jpg,vans,underarmour
normalized_nike_258.jpg,normalized_nike_298.jpg,resized_padded_reebok_387.jpg,nike,reebok
resized_padded_underarmour_204.jpg,resized_padded_underarmour_198.jpg,resized_padded_new_newbalance_300.jpg,underarmour,newbalance
resized_padded_underarmour_176.jpg,resized_padded_underarmour_234.jpg,resized_padded_reebok_206.jpg,underarmour,reebok
resized_padded_reebok_69.jpg,resized_padded_reebok_202.jpg,resized_padded_new_newbalance_172.jpg,reebok,newbalance
resized_all_vans_106.jpg,resized_padded_vans_445.jpg,resized_padded_reebok_166.jpg,vans,reebok
resized_all_vans_609.jpg,resized_all_vans_513.jpg,resized_padded_underarmour_161.jpg,vans,underarmour
normalized_nike_267.jpg,normalized_nike_434.jpg,resized_padded_puma_349.jpg,nike,puma
resized_padded_puma_257.jpg,resized_padded_puma_316.jpg,resized_all_vans_27.jpg,puma,vans
resized_padded_vans_445.jpg,resized_all_vans_559.jpg,resized_padded_puma_514.jpg,vans,puma
normalized_nike_519.jpg,normalized_nike_143.jpg,resized_padded_underarmour_210.jpg,nike,underarmour
resized_padded_new_newbalance_50.jpg,resized_padded_new_newbalance_131.jpg,resized_padded_vans_312.jpg,newbalance,vans
resized_padded_new_newbalance_131.jpg,resized_padded_new_newbalance_253.jpg,resized_padded_puma_77.jpg,newbalance,puma
resized_padded_underarmour_81.jpg,resized_padded_underarmour_109.jpg,resized_padded_puma_487.jpg,underarmour,puma
resized_padded_puma_595.jpg,resized_padded_puma_554.jpg,resized_padded_new_newbalance_57.jpg,puma,newbalance
resized_padded_puma_619.jpg,resized_padded_puma_424.jpg,resized_padded_reebok_43.jpg,puma,reebok
resized_padded_vans_378.jpg,resized_padded_vans_429.jpg,normalized_nike_168.jpg,vans,nike
resized_padded_underarmour_295.jpg,resized_padded_underarmour_80.jpg,normalized_nike_145.jpg,underarmour,nike
normalized_nike_412.jpg,normalized_nike_459.jpg,resized_padded_reebok_338.jpg,nike,reebok
resized_padded_vans_212.jpg,resized_all_vans_729.jpg,resized_padded_underarmour_26.jpg,vans,underarmour
resized_padded_underarmour_87.jpg,resized_padded_underarmour_143.jpg,normalized_nike_275.jpg,underarmour,nike
resized_padded_puma_634.jpg,resized_padded_puma_472.jpg,normalized_nike_268.jpg,puma,nike
resized_all_vans_154.jpg,resized_padded_vans_552.jpg,resized_padded_new_newbalance_282.jpg,vans,newbalance
resized_padded_reebok_373.jpg,resized_padded_reebok_313.jpg,resized_all_vans_386.jpg,reebok,vans
resized_padded_new_newbalance_183.jpg,resized_padded_new_newbalance_37.jpg,resized_padded_reebok_165.jpg,newbalance,reebok
resized_padded_underarmour_162.jpg,resized_padded_underarmour_299.jpg,normalized_nike_400.jpg,underarmour,nike
normalized_nike_266.jpg,normalized_nike_447.jpg,resized_padded_puma_498.jpg,nike,puma
resized_all_vans_229.jpg,resized_all_vans_244.jpg,normalized_nike_225.jpg,vans,nike
resized_padded_underarmour_185.jpg,resized_padded_underarmour_146.jpg,resized_padded_vans_561.jpg,underarmour,vans
resized_padded_underarmour_233.jpg,resized_padded_underarmour_250.jpg,resized_padded_vans_470.jpg,underarmour,vans
resized_padded_puma_306.jpg,resized_padded_puma_131.jpg,normalized_nike_382.jpg,puma,nike
resized_padded_reebok_336.jpg,resized_padded_reebok_245.jpg,resized_padded_vans_362.jpg,reebok,vans
resized_padded_reebok_374.jpg,resized_padded_reebok_248.jpg,resized_all_vans_473.jpg,reebok,vans
resized_padded_underarmour_62.jpg,resized_padded_underarmour_282.jpg,resized_all_vans_282.jpg,underarmour,vans
resized_padded_new_newbalance_243.jpg,resized_padded_new_newbalance_160.jpg,resized_padded_reebok_65.jpg,newbalance,reebok
resized_padded_reebok_300.jpg,resized_padded_reebok_416.jpg,normalized_nike_320.jpg,reebok,nike
resized_padded_reebok_377.jpg,resized_padded_reebok_380.jpg,normalized_nike_202.jpg,reebok,nike
resized_all_vans_356.jpg,resized_padded_vans_169.jpg,resized_padded_new_newbalance_286.jpg,vans,newbalance
resized_padded_reebok_271.jpg,resized_padded_reebok_341.jpg,resized_padded_puma_645.jpg,reebok,puma
resized_padded_underarmour_278.jpg,resized_padded_underarmour_161.jpg,resized_padded_new_newbalance_171.jpg,underarmour,newbalance
resized_all_vans_729.jpg,resized_all_vans_216.jpg,resized_padded_reebok_402.jpg,vans,reebok
normalized_nike_218.jpg,normalized_nike_182.jpg,resized_padded_underarmour_297.jpg,nike,underarmour
resized_all_vans_658.jpg,resized_padded_vans_328.jpg,normalized_nike_464.jpg,vans,nike
normalized_nike_412.jpg,normalized_nike_228.jpg,resized_padded_underarmour_252.jpg,nike,underarmour
resized_padded_new_newbalance_216.jpg,resized_padded_new_newbalance_5.jpg,resized_padded_puma_395.jpg,newbalance,puma
resized_padded_reebok_374.jpg,resized_padded_reebok_288.jpg,resized_padded_underarmour_11.jpg,reebok,underarmour
resized_padded_new_newbalance_249.jpg,resized_padded_new_newbalance_203.jpg,resized_all_vans_333.jpg,newbalance,vans
resized_padded_reebok_390.jpg,resized_padded_reebok_346.jpg,resized_padded_vans_448.jpg,reebok,vans
resized_padded_vans_90.jpg,resized_padded_vans_595.jpg,resized_padded_reebok_142.jpg,vans,reebok
resized_padded_reebok_231.jpg,resized_padded_reebok_118.jpg,resized_all_vans_178.jpg,reebok,vans
resized_padded_new_newbalance_187.jpg,resized_padded_new_newbalance_153.jpg,resized_padded_puma_376.jpg,newbalance,puma
resized_padded_puma_346.jpg,resized_padded_puma_143.jpg,resized_padded_underarmour_72.jpg,puma,underarmour
resized_padded_vans_443.jpg,resized_all_vans_124.jpg,resized_padded_new_newbalance_157.jpg,vans,newbalance
resized_padded_new_newbalance_41.jpg,resized_padded_new_newbalance_30.jpg,resized_padded_reebok_152.jpg,newbalance,reebok
resized_padded_puma_501.jpg,resized_padded_puma_333.jpg,resized_all_vans_85.jpg,puma,vans
resized_padded_new_newbalance_289.jpg,resized_padded_new_newbalance_113.jpg,resized_padded_puma_355.jpg,newbalance,puma
resized_padded_vans_91.jpg,resized_all_vans_111.jpg,resized_padded_reebok_155.jpg,vans,reebok
resized_all_vans_592.jpg,resized_padded_vans_440.jpg,resized_padded_new_newbalance_53.jpg,vans,newbalance
normalized_nike_228.jpg,normalized_nike_298.jpg,resized_padded_underarmour_243.jpg,nike,underarmour
resized_padded_underarmour_283.jpg,resized_padded_underarmour_174.jpg,resized_padded_puma_343.jpg,underarmour,puma
resized_padded_reebok_55.jpg,resized_padded_reebok_226.jpg,resized_padded_underarmour_53.jpg,reebok,underarmour
resized_padded_underarmour_176.jpg,resized_padded_underarmour_239.jpg,resized_padded_vans_328.jpg,underarmour,vans
resized_padded_new_newbalance_231.jpg,resized_padded_new_newbalance_156.jpg,resized_padded_reebok_376.jpg,newbalance,reebok
resized_all_vans_26.jpg,resized_padded_vans_552.jpg,resized_padded_puma_424.jpg,vans,puma
resized_padded_reebok_208.jpg,resized_padded_reebok_16.jpg,resized_padded_puma_569.jpg,reebok,puma
resized_padded_puma_430.jpg,resized_padded_puma_653.jpg,normalized_nike_496.jpg,puma,nike
resized_padded_new_newbalance_192.jpg,resized_padded_new_newbalance_132.jpg,normalized_nike_39.jpg,newbalance,nike
resized_padded_vans_113.jpg,resized_all_vans_567.jpg,resized_padded_reebok_395.jpg,vans,reebok
resized_padded_reebok_45.jpg,resized_padded_reebok_15.jpg,resized_padded_underarmour_97.jpg,reebok,underarmour
resized_padded_reebok_95.jpg,resized_padded_reebok_54.jpg,resized_padded_puma_378.jpg,reebok,puma
resized_padded_vans_367.jpg,resized_padded_vans_536.jpg,normalized_nike_506.jpg,vans,nike
resized_padded_new_newbalance_294.jpg,resized_padded_new_newbalance_5.jpg,resized_all_vans_329.jpg,newbalance,vans
resized_padded_underarmour_71.jpg,resized_padded_underarmour_234.jpg,resized_padded_reebok_112.jpg,underarmour,reebok
resized_padded_puma_70.jpg,resized_padded_puma_357.jpg,resized_padded_vans_448.jpg,puma,vans
resized_padded_underarmour_157.jpg,resized_padded_underarmour_212.jpg,normalized_nike_220.jpg,underarmour,nike
resized_padded_reebok_258.jpg,resized_padded_reebok_222.jpg,resized_padded_puma_392.jpg,reebok,puma
resized_all_vans_358.jpg,resized_all_vans_81.jpg,normalized_nike_258.jpg,vans,nike
resized_padded_new_newbalance_157.jpg,resized_padded_new_newbalance_32.jpg,resized_padded_puma_206.jpg,newbalance,puma
normalized_nike_185.jpg,normalized_nike_284.jpg,resized_padded_reebok_362.jpg,nike,reebok
resized_padded_vans_215.jpg,resized_padded_vans_151.jpg,resized_padded_reebok_381.jpg,vans,reebok
resized_padded_reebok_245.jpg,resized_padded_reebok_352.jpg,resized_padded_vans_197.jpg,reebok,vans
resized_padded_underarmour_134.jpg,resized_padded_underarmour_215.jpg,resized_padded_puma_463.jpg,underarmour,puma
resized_padded_reebok_85.jpg,resized_padded_reebok_46.jpg,normalized_nike_9.jpg,reebok,nike
normalized_nike_290.jpg,normalized_nike_269.jpg,resized_padded_vans_534.jpg,nike,vans
resized_padded_underarmour_155.jpg,resized_padded_underarmour_225.jpg,resized_padded_new_newbalance_144.jpg,underarmour,newbalance
resized_all_vans_329.jpg,resized_all_vans_502.jpg,resized_padded_underarmour_94.jpg,vans,underarmour
resized_padded_reebok_340.jpg,resized_padded_reebok_209.jpg,resized_all_vans_697.jpg,reebok,vans
resized_padded_reebok_358.jpg,resized_padded_reebok_255.jpg,resized_padded_vans_313.jpg,reebok,vans
resized_padded_underarmour_214.jpg,resized_padded_underarmour_231.jpg,resized_padded_puma_542.jpg,underarmour,puma
resized_padded_new_newbalance_183.jpg,resized_padded_new_newbalance_52.jpg,resized_padded_reebok_391.jpg,newbalance,reebok
resized_padded_puma_373.jpg,resized_padded_puma_218.jpg,resized_padded_new_newbalance_136.jpg,puma,newbalance
resized_padded_reebok_294.jpg,resized_padded_reebok_65.jpg,normalized_nike_266.jpg,reebok,nike
resized_all_vans_333.jpg,resized_all_vans_386.jpg,normalized_nike_142.jpg,vans,nike
resized_padded_underarmour_187.jpg,resized_padded_underarmour_143.jpg,resized_padded_reebok_67.jpg,underarmour,reebok
normalized_nike_217.jpg,normalized_nike_427.jpg,resized_padded_puma_356.jpg,nike,puma
resized_padded_new_newbalance_46.jpg,resized_padded_new_newbalance_248.jpg,resized_padded_puma_140.jpg,newbalance,puma
resized_padded_underarmour_16.jpg,resized_padded_underarmour_90.jpg,resized_padded_reebok_395.jpg,underarmour,reebok
resized_padded_reebok_326.jpg,resized_padded_reebok_188.jpg,resized_all_vans_303.jpg,reebok,vans
resized_padded_underarmour_249.jpg,resized_padded_underarmour_74.jpg,resized_padded_vans_373.jpg,underarmour,vans
resized_padded_reebok_400.jpg,resized_padded_reebok_12.jpg,resized_padded_new_newbalance_269.jpg,reebok,newbalance
resized_padded_underarmour_225.jpg,resized_padded_underarmour_154.jpg,resized_all_vans_304.jpg,underarmour,vans
resized_padded_new_newbalance_247.jpg,resized_padded_new_newbalance_10.jpg,resized_padded_reebok_4.jpg,newbalance,reebok
resized_padded_underarmour_65.jpg,resized_padded_underarmour_126.jpg,resized_padded_vans_234.jpg,underarmour,vans
resized_padded_new_newbalance_65.jpg,resized_padded_new_newbalance_118.jpg,resized_padded_puma_519.jpg,newbalance,puma
resized_padded_reebok_237.jpg,resized_padded_reebok_263.jpg,resized_padded_puma_134.jpg,reebok,puma
resized_all_vans_716.jpg,resized_padded_vans_285.jpg,resized_padded_underarmour_145.jpg,vans,underarmour
resized_padded_reebok_96.jpg,resized_padded_reebok_59.jpg,resized_padded_new_newbalance_293.jpg,reebok,newbalance
normalized_nike_208.jpg,normalized_nike_510.jpg,resized_padded_reebok_271.jpg,nike,reebok
resized_padded_puma_489.jpg,resized_padded_puma_270.jpg,resized_padded_vans_29.jpg,puma,vans
resized_padded_new_newbalance_149.jpg,resized_padded_new_newbalance_205.jpg,resized_padded_reebok_207.jpg,newbalance,reebok
resized_padded_reebok_306.jpg,resized_padded_reebok_206.jpg,resized_padded_vans_367.jpg,reebok,vans
normalized_nike_455.jpg,normalized_nike_225.jpg,resized_padded_reebok_323.jpg,nike,reebok
resized_all_vans_143.jpg,resized_all_vans_321.jpg,resized_padded_underarmour_123.jpg,vans,underarmour
resized_padded_vans_371.jpg,resized_padded_vans_476.jpg,resized_padded_reebok_213.jpg,vans,reebok
resized_padded_underarmour_2.jpg,resized_padded_underarmour_203.jpg,resized_padded_new_newbalance_84.jpg,underarmour,newbalance
resized_padded_underarmour_236.jpg,resized_padded_underarmour_105.jpg,resized_padded_reebok_114.jpg,underarmour,reebok
resized_padded_underarmour_289.jpg,resized_padded_underarmour_256.jpg,resized_padded_new_newbalance_156.jpg,underarmour,newbalance
resized_all_vans_135.jpg,resized_all_vans_254.jpg,normalized_nike_247.jpg,vans,nike
resized_padded_new_newbalance_57.jpg,resized_padded_new_newbalance_279.jpg,resized_padded_vans_29.jpg,newbalance,vans
resized_padded_reebok_40.jpg,resized_padded_reebok_319.jpg,normalized_nike_39.jpg,reebok,nike
resized_padded_new_newbalance_2.jpg,resized_padded_new_newbalance_262.jpg,resized_padded_underarmour_86.jpg,newbalance,underarmour
resized_padded_new_newbalance_16.jpg,resized_padded_new_newbalance_247.jpg,resized_padded_underarmour_292.jpg,newbalance,underarmour
resized_padded_vans_526.jpg,resized_all_vans_224.jpg,resized_padded_new_newbalance_18.jpg,vans,newbalance
resized_padded_reebok_55.jpg,resized_padded_reebok_133.jpg,normalized_nike_41.jpg,reebok,nike
resized_padded_new_newbalance_92.jpg,resized_padded_new_newbalance_299.jpg,resized_padded_reebok_138.jpg,newbalance,reebok
resized_padded_new_newbalance_287.jpg,resized_padded_new_newbalance_146.jpg,resized_padded_underarmour_209.jpg,newbalance,underarmour
resized_padded_puma_129.jpg,resized_padded_puma_534.jpg,normalized_nike_283.jpg,puma,nike
resized_padded_new_newbalance_239.jpg,resized_padded_new_newbalance_144.jpg,resized_padded_vans_90.jpg,newbalance,vans
normalized_nike_39.jpg,normalized_nike_382.jpg,resized_padded_underarmour_126.jpg,nike,underarmour
resized_padded_puma_258.jpg,resized_padded_puma_138.jpg,normalized_nike_291.jpg,puma,nike
normalized_nike_285.jpg,normalized_nike_152.jpg,resized_padded_new_newbalance_203.jpg,nike,newbalance
resized_padded_underarmour_2.jpg,resized_padded_underarmour_133.jpg,resized_padded_reebok_370.jpg,underarmour,reebok
resized_padded_puma_138.jpg,resized_padded_puma_467.jpg,normalized_nike_120.jpg,puma,nike
resized_padded_new_newbalance_60.jpg,resized_padded_new_newbalance_180.jpg,normalized_nike_46.jpg,newbalance,nike
resized_padded_puma_416.jpg,resized_padded_puma_226.jpg,resized_padded_new_newbalance_296.jpg,puma,newbalance
resized_padded_new_newbalance_11.jpg,resized_padded_new_newbalance_277.jpg,normalized_nike_518.jpg,newbalance,nike
resized_all_vans_218.jpg,resized_padded_vans_539.jpg,resized_padded_puma_126.jpg,vans,puma
resized_padded_reebok_65.jpg,resized_padded_reebok_432.jpg,resized_padded_new_newbalance_9.jpg,reebok,newbalance
resized_padded_puma_174.jpg,resized_padded_puma_21.jpg,resized_padded_new_newbalance_293.jpg,puma,newbalance
resized_padded_new_newbalance_261.jpg,resized_padded_new_newbalance_180.jpg,resized_padded_reebok_65.jpg,newbalance,reebok
normalized_nike_177.jpg,normalized_nike_190.jpg,resized_padded_new_newbalance_271.jpg,nike,newbalance
resized_padded_new_newbalance_131.jpg,resized_padded_new_newbalance_239.jpg,resized_padded_reebok_382.jpg,newbalance,reebok
resized_padded_puma_243.jpg,resized_padded_puma_628.jpg,resized_padded_underarmour_268.jpg,puma,underarmour
resized_all_vans_654.jpg,resized_padded_vans_220.jpg,resized_padded_puma_362.jpg,vans,puma
resized_all_vans_559.jpg,resized_all_vans_176.jpg,normalized_nike_8.jpg,vans,nike
resized_padded_puma_390.jpg,resized_padded_puma_445.jpg,resized_padded_underarmour_73.jpg,puma,underarmour
resized_padded_vans_476.jpg,resized_all_vans_301.jpg,resized_padded_puma_410.jpg,vans,puma
resized_padded_underarmour_277.jpg,resized_padded_underarmour_136.jpg,resized_padded_puma_502.jpg,underarmour,puma
resized_padded_puma_119.jpg,resized_padded_puma_268.jpg,resized_padded_new_newbalance_210.jpg,puma,newbalance
resized_padded_underarmour_231.jpg,resized_padded_underarmour_119.jpg,resized_padded_new_newbalance_152.jpg,underarmour,newbalance
resized_padded_reebok_416.jpg,resized_padded_reebok_149.jpg,resized_padded_puma_76.jpg,reebok,puma
resized_padded_underarmour_118.jpg,resized_padded_underarmour_240.jpg,resized_padded_reebok_70.jpg,underarmour,reebok
resized_padded_underarmour_136.jpg,resized_padded_underarmour_146.jpg,resized_padded_reebok_83.jpg,underarmour,reebok
resized_padded_reebok_291.jpg,resized_padded_reebok_265.jpg,resized_padded_new_newbalance_138.jpg,reebok,newbalance
resized_padded_underarmour_118.jpg,resized_padded_underarmour_137.jpg,resized_padded_puma_650.jpg,underarmour,puma
resized_padded_underarmour_14.jpg,resized_padded_underarmour_212.jpg,resized_all_vans_240.jpg,underarmour,vans
resized_all_vans_497.jpg,resized_padded_vans_328.jpg,resized_padded_underarmour_174.jpg,vans,underarmour
normalized_nike_427.jpg,normalized_nike_419.jpg,resized_padded_underarmour_225.jpg,nike,underarmour
resized_padded_puma_495.jpg,resized_padded_puma_60.jpg,resized_padded_reebok_308.jpg,puma,reebok
resized_padded_reebok_84.jpg,resized_padded_reebok_208.jpg,normalized_nike_504.jpg,reebok,nike
normalized_nike_116.jpg,normalized_nike_459.jpg,resized_padded_underarmour_199.jpg,nike,underarmour
resized_padded_vans_444.jpg,resized_padded_vans_304.jpg,resized_padded_puma_13.jpg,vans,puma
resized_padded_underarmour_158.jpg,resized_padded_underarmour_145.jpg,resized_padded_puma_657.jpg,underarmour,puma
resized_padded_reebok_171.jpg,resized_padded_reebok_402.jpg,normalized_nike_210.jpg,reebok,nike
resized_padded_puma_459.jpg,resized_padded_puma_405.jpg,resized_all_vans_702.jpg,puma,vans
resized_padded_puma_392.jpg,resized_padded_puma_174.jpg,resized_padded_underarmour_47.jpg,puma,underarmour
resized_padded_vans_183.jpg,resized_all_vans_260.jpg,resized_padded_puma_130.jpg,vans,puma
resized_padded_new_newbalance_6.jpg,resized_padded_new_newbalance_277.jpg,resized_padded_underarmour_40.jpg,newbalance,underarmour
resized_padded_new_newbalance_208.jpg,resized_padded_new_newbalance_187.jpg,normalized_nike_469.jpg,newbalance,nike
resized_padded_puma_327.jpg,resized_padded_puma_386.jpg,normalized_nike_151.jpg,puma,nike
resized_padded_underarmour_299.jpg,resized_padded_underarmour_155.jpg,resized_padded_new_newbalance_150.jpg,underarmour,newbalance
resized_padded_new_newbalance_253.jpg,resized_padded_new_newbalance_4.jpg,normalized_nike_280.jpg,newbalance,nike
resized_all_vans_597.jpg,resized_all_vans_619.jpg,resized_padded_new_newbalance_113.jpg,vans,newbalance
resized_padded_new_newbalance_9.jpg,resized_padded_new_newbalance_199.jpg,normalized_nike_403.jpg,newbalance,nike
resized_padded_puma_402.jpg,resized_padded_puma_167.jpg,resized_padded_new_newbalance_135.jpg,puma,newbalance
normalized_nike_235.jpg,normalized_nike_409.jpg,resized_padded_puma_467.jpg,nike,puma
resized_padded_puma_247.jpg,resized_padded_puma_237.jpg,resized_padded_reebok_14.jpg,puma,reebok
resized_padded_puma_22.jpg,resized_padded_puma_461.jpg,resized_padded_reebok_400.jpg,puma,reebok
resized_all_vans_265.jpg,resized_padded_vans_169.jpg,resized_padded_reebok_299.jpg,vans,reebok
normalized_nike_154.jpg,normalized_nike_166.jpg,resized_padded_underarmour_83.jpg,nike,underarmour
normalized_nike_200.jpg,normalized_nike_260.jpg,resized_all_vans_28.jpg,nike,vans
resized_padded_reebok_47.jpg,resized_padded_reebok_392.jpg,resized_all_vans_716.jpg,reebok,vans
resized_padded_new_newbalance_214.jpg,resized_padded_new_newbalance_23.jpg,resized_padded_reebok_258.jpg,newbalance,reebok
resized_padded_puma_497.jpg,resized_padded_puma_445.jpg,resized_padded_new_newbalance_184.jpg,puma,newbalance
normalized_nike_263.jpg,normalized_nike_459.jpg,resized_padded_vans_510.jpg,nike,vans
resized_padded_underarmour_266.jpg,resized_padded_underarmour_159.jpg,resized_padded_reebok_20.jpg,underarmour,reebok
resized_padded_puma_554.jpg,resized_padded_puma_373.jpg,normalized_nike_15.jpg,puma,nike
resized_padded_underarmour_27.jpg,resized_padded_underarmour_157.jpg,normalized_nike_154.jpg,underarmour,nike
resized_padded_vans_95.jpg,resized_all_vans_374.jpg,resized_padded_reebok_382.jpg,vans,reebok
resized_padded_reebok_47.jpg,resized_padded_reebok_287.jpg,resized_padded_underarmour_241.jpg,reebok,underarmour
resized_padded_puma_126.jpg,resized_padded_puma_500.jpg,resized_padded_underarmour_3.jpg,puma,underarmour
resized_padded_underarmour_78.jpg,resized_padded_underarmour_269.jpg,resized_padded_new_newbalance_145.jpg,underarmour,newbalance
resized_padded_reebok_213.jpg,resized_padded_reebok_209.jpg,normalized_nike_173.jpg,reebok,nike
resized_padded_new_newbalance_23.jpg,resized_padded_new_newbalance_221.jpg,resized_padded_reebok_382.jpg,newbalance,reebok
resized_padded_reebok_338.jpg,resized_padded_reebok_295.jpg,resized_padded_underarmour_90.jpg,reebok,underarmour
resized_padded_vans_352.jpg,resized_padded_vans_394.jpg,resized_padded_new_newbalance_25.jpg,vans,newbalance
resized_padded_puma_461.jpg,resized_padded_puma_346.jpg,resized_padded_underarmour_69.jpg,puma,underarmour
resized_padded_new_newbalance_257.jpg,resized_padded_new_newbalance_196.jpg,resized_padded_reebok_373.jpg,newbalance,reebok
resized_padded_underarmour_262.jpg,resized_padded_underarmour_47.jpg,resized_all_vans_500.jpg,underarmour,vans
resized_padded_underarmour_209.jpg,resized_padded_underarmour_251.jpg,resized_padded_puma_126.jpg,underarmour,puma
resized_padded_new_newbalance_146.jpg,resized_padded_new_newbalance_235.jpg,resized_all_vans_176.jpg,newbalance,vans
resized_padded_underarmour_84.jpg,resized_padded_underarmour_244.jpg,resized_padded_reebok_43.jpg,underarmour,reebok
resized_all_vans_560.jpg,resized_all_vans_729.jpg,resized_padded_underarmour_47.jpg,vans,underarmour
resized_padded_new_newbalance_42.jpg,resized_padded_new_newbalance_235.jpg,normalized_nike_322.jpg,newbalance,nike
resized_padded_new_newbalance_202.jpg,resized_padded_new_newbalance_122.jpg,resized_padded_puma_418.jpg,newbalance,puma
resized_all_vans_473.jpg,resized_padded_vans_298.jpg,resized_padded_reebok_334.jpg,vans,reebok
resized_padded_vans_234.jpg,resized_padded_vans_113.jpg,resized_padded_puma_303.jpg,vans,puma
resized_padded_underarmour_150.jpg,resized_padded_underarmour_268.jpg,resized_all_vans_500.jpg,underarmour,vans
resized_padded_puma_610.jpg,resized_padded_puma_60.jpg,resized_padded_vans_507.jpg,puma,vans
resized_all_vans_501.jpg,resized_padded_vans_551.jpg,resized_padded_new_newbalance_46.jpg,vans,newbalance
